time,input_steer,input_gas,input_brake,speed_kmh,rpm,gear,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw,pitch,roll,is_sliding,wheels_contact_count
-2180,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2170,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2160,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2150,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2140,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2130,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2120,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2110,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2100,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2090,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2080,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2070,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2060,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2050,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2040,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2030,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2020,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2010,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-2000,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1990,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1980,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1970,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1960,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1950,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1940,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1930,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1920,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1910,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1900,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1890,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1880,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1870,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1860,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1850,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1840,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1830,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1820,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1810,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1800,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1790,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1780,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1770,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1760,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1750,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1740,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1730,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1720,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1710,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1700,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1690,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1680,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1670,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1660,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1650,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1640,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1630,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1620,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1610,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1600,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1590,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1580,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1570,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1560,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1550,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1540,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1530,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1520,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1510,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1500,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1490,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1480,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1470,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1460,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1450,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1440,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1430,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1420,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1410,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1400,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1390,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1380,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1370,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1360,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1350,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1340,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1330,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1320,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1310,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1300,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1290,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1280,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1270,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1260,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1250,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1240,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1230,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1220,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1210,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1200,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1190,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1180,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1170,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1160,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1150,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1140,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1130,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1120,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1110,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1100,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1090,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1080,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1070,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1060,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1050,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1040,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1030,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1020,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1010,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-1000,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-990,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-980,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-970,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-960,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-950,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-940,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-930,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-920,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-910,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-900,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-890,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-880,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-870,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-860,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-850,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-840,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-830,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-820,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-810,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-800,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-790,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-780,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-770,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-760,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-750,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-740,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-730,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-720,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-710,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-700,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-690,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-680,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-670,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-660,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-650,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-640,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-630,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-620,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-610,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-600,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-590,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-580,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-570,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-560,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-550,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-540,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-530,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-520,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-510,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-500,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-490,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-480,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-470,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-460,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-450,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-440,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-430,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-420,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-410,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-400,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-390,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-380,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-370,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-360,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-350,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-340,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-330,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-320,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-310,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
-300,0,0,0,0.0,0.0,1,304.00,10.21,459.20,0.000,0.000,0.000,0.000,0.000,0.000,0,4
